dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict
ds000164,sub-003,1,62,stroop,congruent,268.996,1.0,0.505,505.0,1.0,0.0
ds000164,sub-003,1,63,stroop,congruent,279.497,1.0,0.86,860.0,0.0,0.0
ds000164,sub-003,1,64,stroop,neutral,282.501,1.0,0.826,826.0,1.0,0.0
ds000164,sub-003,1,65,stroop,incongruent,288.502,1.0,0.844,844.0,1.0,1.0
ds000164,sub-003,1,66,stroop,incongruent,291.504,1.0,0.673,673.0,1.0,1.0
ds000164,sub-003,1,67,stroop,congruent,297.505,1.0,0.719,719.0,1.0,0.0
ds000164,sub-003,1,68,stroop,incongruent,300.507,1.0,1.223,1223.0,1.0,1.0
ds000164,sub-003,1,69,stroop,congruent,306.508,1.0,0.598,598.0,1.0,0.0
ds000164,sub-003,1,70,stroop,congruent,312.51,1.0,0.662,662.0,1.0,0.0
ds000164,sub-003,1,71,stroop,incongruent,317.012,1.0,1.009,1008.9999999999999,1.0,1.0
ds000164,sub-003,1,72,stroop,congruent,323.014,1.0,0.804,804.0,1.0,0.0
ds000164,sub-003,1,73,stroop,neutral,327.516,1.0,0.947,947.0,1.0,0.0
ds000164,sub-003,1,74,stroop,congruent,330.517,1.0,0.831,831.0,1.0,0.0
ds000164,sub-003,1,75,stroop,incongruent,333.518,1.0,0.963,963.0,1.0,1.0
ds000164,sub-003,1,76,stroop,neutral,336.519,1.0,0.657,657.0,1.0,0.0
ds000164,sub-003,1,77,stroop,neutral,339.52,1.0,0.938,938.0,0.0,0.0
ds000164,sub-003,1,78,stroop,neutral,344.021,1.0,0.83,830.0,1.0,0.0
ds000164,sub-003,1,79,stroop,neutral,347.023,1.0,0.839,839.0,1.0,0.0
ds000164,sub-003,1,80,stroop,incongruent,353.024,1.0,1.178,1178.0,1.0,1.0
ds000164,sub-003,1,81,stroop,neutral,359.026,1.0,0.721,721.0,1.0,0.0
ds000164,sub-003,1,82,stroop,incongruent,362.028,1.0,0.917,917.0,1.0,1.0
ds000164,sub-003,1,83,stroop,neutral,366.529,1.0,0.528,528.0,1.0,0.0
ds000164,sub-003,1,84,stroop,congruent,371.03,1.0,0.772,772.0,1.0,0.0
ds000164,sub-003,1,85,stroop,neutral,374.032,1.0,0.806,806.0,1.0,0.0
ds000164,sub-003,1,86,stroop,neutral,380.033,1.0,0.759,759.0,1.0,0.0
ds000164,sub-003,1,87,stroop,incongruent,387.535,1.0,0.688,688.0,1.0,1.0
ds000164,sub-003,1,88,stroop,congruent,393.537,1.0,0.757,757.0,1.0,0.0
ds000164,sub-003,1,89,stroop,neutral,396.539,1.0,0.714,714.0,1.0,0.0
ds000164,sub-003,1,90,stroop,congruent,402.54,1.0,0.627,627.0,1.0,0.0
ds000164,sub-003,1,91,stroop,neutral,405.542,1.0,0.578,578.0,1.0,0.0
ds000164,sub-003,1,92,stroop,incongruent,408.543,1.0,0.575,575.0,1.0,1.0
ds000164,sub-003,1,93,stroop,congruent,425.044,1.0,0.689,689.0,1.0,0.0
ds000164,sub-003,1,94,stroop,incongruent,429.55,1.0,0.673,673.0,1.0,1.0
ds000164,sub-003,1,95,stroop,neutral,434.051,1.0,0.764,764.0,1.0,0.0
ds000164,sub-003,1,96,stroop,incongruent,437.053,1.0,0.838,838.0,1.0,1.0
ds000164,sub-003,1,97,stroop,neutral,441.554,1.0,0.72,720.0,1.0,0.0
ds000164,sub-003,1,98,stroop,neutral,449.056,1.0,0.692,692.0,1.0,0.0
ds000164,sub-003,1,99,stroop,congruent,452.058,1.0,0.536,536.0,1.0,0.0
ds000164,sub-003,1,100,stroop,neutral,455.059,1.0,0.837,837.0,1.0,0.0
ds000164,sub-003,1,101,stroop,congruent,458.06,1.0,0.674,674.0,1.0,0.0
ds000164,sub-003,1,102,stroop,incongruent,461.061,1.0,0.653,653.0,1.0,1.0
ds000164,sub-003,1,103,stroop,congruent,464.062,1.0,0.854,854.0,1.0,0.0
ds000164,sub-003,1,104,stroop,incongruent,467.063,1.0,0.0,,0.0,1.0
ds000164,sub-003,1,105,stroop,neutral,470.064,1.0,1.18,1180.0,1.0,0.0
ds000164,sub-003,1,106,stroop,congruent,473.065,1.0,0.71,710.0,1.0,0.0
ds000164,sub-003,1,107,stroop,incongruent,476.066,1.0,0.916,916.0,1.0,1.0
ds000164,sub-003,1,108,stroop,congruent,479.067,1.0,0.69,690.0,1.0,0.0
ds000164,sub-003,1,109,stroop,congruent,482.068,1.0,0.744,744.0,1.0,0.0
ds000164,sub-003,1,110,stroop,incongruent,485.069,1.0,0.0,,0.0,1.0
ds000164,sub-003,1,111,stroop,congruent,488.07,1.0,0.797,797.0,1.0,0.0
ds000164,sub-003,1,112,stroop,congruent,491.071,1.0,0.784,784.0,1.0,0.0
ds000164,sub-003,1,113,stroop,incongruent,498.572,1.0,1.327,1327.0,1.0,1.0
ds000164,sub-003,1,114,stroop,congruent,503.075,1.0,0.617,617.0,1.0,0.0
ds000164,sub-003,1,115,stroop,congruent,507.576,1.0,0.676,676.0,1.0,0.0
ds000164,sub-003,1,116,stroop,incongruent,513.578,1.0,0.902,902.0,1.0,1.0
ds000164,sub-003,1,117,stroop,incongruent,518.08,1.0,0.858,858.0,1.0,1.0
ds000164,sub-003,1,118,stroop,neutral,524.081,1.0,0.719,719.0,1.0,0.0
ds000164,sub-003,1,119,stroop,congruent,533.083,1.0,0.741,741.0,1.0,0.0
ds000164,sub-004,1,1,stroop,neutral,0.383,1.0,0.863,863.0,1.0,0.0
ds000164,sub-004,1,2,stroop,incongruent,3.39,1.0,0.655,655.0,1.0,1.0
ds000164,sub-004,1,3,stroop,incongruent,6.391,1.0,0.656,656.0,1.0,1.0
ds000164,sub-004,1,4,stroop,incongruent,9.392,1.0,0.45,450.0,1.0,1.0
ds000164,sub-004,1,5,stroop,congruent,12.393,1.0,0.774,774.0,1.0,0.0
ds000164,sub-004,1,6,stroop,congruent,25.894,1.0,0.826,826.0,1.0,0.0
ds000164,sub-004,1,7,stroop,neutral,28.898,1.0,0.568,568.0,1.0,0.0
ds000164,sub-004,1,8,stroop,neutral,36.4,1.0,0.82,820.0,1.0,0.0
ds000164,sub-004,1,9,stroop,incongruent,39.402,1.0,1.016,1016.0,1.0,1.0
ds000164,sub-004,1,10,stroop,congruent,43.903,1.0,0.493,493.0,1.0,0.0
ds000164,sub-004,1,11,stroop,congruent,46.905,1.0,0.554,554.0,1.0,0.0
ds000164,sub-004,1,12,stroop,congruent,55.906,1.0,0.824,824.0,1.0,0.0
ds000164,sub-004,1,13,stroop,incongruent,60.409,1.0,1.03,1030.0,1.0,1.0
ds000164,sub-004,1,14,stroop,incongruent,63.41,1.0,0.742,742.0,1.0,1.0
ds000164,sub-004,1,15,stroop,incongruent,69.411,1.0,0.8,800.0,1.0,1.0
ds000164,sub-004,1,16,stroop,incongruent,72.413,1.0,0.531,531.0,1.0,1.0
ds000164,sub-004,1,17,stroop,incongruent,76.914,1.0,0.655,655.0,1.0,1.0
ds000164,sub-004,1,18,stroop,neutral,82.916,1.0,0.616,616.0,1.0,0.0
ds000164,sub-004,1,19,stroop,neutral,85.918,1.0,0.722,722.0,1.0,0.0
ds000164,sub-004,1,20,stroop,incongruent,88.919,1.0,0.769,769.0,1.0,1.0
ds000164,sub-004,1,21,stroop,neutral,96.42,1.0,0.728,728.0,1.0,0.0
ds000164,sub-004,1,22,stroop,incongruent,100.922,1.0,0.658,658.0,1.0,1.0
ds000164,sub-004,1,23,stroop,incongruent,103.924,1.0,0.515,515.0,1.0,1.0
ds000164,sub-004,1,24,stroop,congruent,106.925,1.0,0.621,621.0,1.0,0.0
ds000164,sub-004,1,25,stroop,neutral,109.926,1.0,0.639,639.0,1.0,0.0
ds000164,sub-004,1,26,stroop,congruent,114.427,1.0,0.601,601.0,1.0,0.0
ds000164,sub-004,1,27,stroop,neutral,117.428,1.0,0.71,710.0,1.0,0.0
ds000164,sub-004,1,28,stroop,incongruent,121.929,1.0,0.665,665.0,1.0,1.0
ds000164,sub-004,1,29,stroop,neutral,127.931,1.0,0.653,653.0,1.0,0.0
ds000164,sub-004,1,30,stroop,neutral,132.433,1.0,0.545,545.0,1.0,0.0
ds000164,sub-004,1,31,stroop,neutral,135.434,1.0,0.739,739.0,1.0,0.0
ds000164,sub-004,1,32,stroop,neutral,139.935,1.0,0.674,674.0,1.0,0.0
ds000164,sub-004,1,33,stroop,incongruent,142.937,1.0,0.852,852.0,0.0,1.0
ds000164,sub-004,1,34,stroop,incongruent,145.938,1.0,0.883,883.0,1.0,1.0
ds000164,sub-004,1,35,stroop,congruent,150.439,1.0,0.765,765.0,1.0,0.0
ds000164,sub-004,1,36,stroop,congruent,154.941,1.0,0.48,480.0,1.0,0.0
ds000164,sub-004,1,37,stroop,incongruent,157.942,1.0,0.717,717.0,1.0,1.0
ds000164,sub-004,1,38,stroop,congruent,162.443,1.0,0.673,673.0,1.0,0.0
ds000164,sub-004,1,39,stroop,neutral,165.445,1.0,0.632,632.0,1.0,0.0
ds000164,sub-004,1,40,stroop,congruent,169.946,1.0,0.553,553.0,1.0,0.0
ds000164,sub-004,1,41,stroop,neutral,172.947,1.0,0.649,649.0,1.0,0.0
ds000164,sub-004,1,42,stroop,neutral,175.948,1.0,0.588,588.0,1.0,0.0
ds000164,sub-004,1,43,stroop,neutral,178.949,1.0,0.555,555.0,1.0,0.0
ds000164,sub-004,1,44,stroop,congruent,181.95,1.0,0.536,536.0,1.0,0.0
ds000164,sub-004,1,45,stroop,neutral,184.951,1.0,0.496,496.0,1.0,0.0
ds000164,sub-004,1,46,stroop,incongruent,187.952,1.0,0.748,748.0,1.0,1.0
ds000164,sub-004,1,47,stroop,incongruent,190.953,1.0,0.817,817.0,1.0,1.0
ds000164,sub-004,1,48,stroop,congruent,196.954,1.0,0.71,710.0,1.0,0.0
ds000164,sub-004,1,49,stroop,incongruent,201.456,1.0,0.664,664.0,1.0,1.0
ds000164,sub-004,1,50,stroop,congruent,207.458,1.0,0.627,627.0,1.0,0.0
ds000164,sub-004,1,51,stroop,neutral,211.96,1.0,0.655,655.0,1.0,0.0
ds000164,sub-004,1,52,stroop,neutral,214.961,1.0,0.694,694.0,1.0,0.0
ds000164,sub-004,1,53,stroop,congruent,219.462,1.0,0.643,643.0,1.0,0.0
ds000164,sub-004,1,54,stroop,congruent,222.464,1.0,0.632,632.0,1.0,0.0
ds000164,sub-004,1,55,stroop,congruent,225.465,1.0,0.449,449.0,1.0,0.0
ds000164,sub-004,1,56,stroop,neutral,229.966,1.0,0.555,555.0,1.0,0.0
ds000164,sub-004,1,57,stroop,incongruent,232.967,1.0,0.821,821.0,1.0,1.0
ds000164,sub-004,1,58,stroop,neutral,235.968,1.0,0.533,533.0,1.0,0.0
ds000164,sub-004,1,59,stroop,congruent,244.969,1.0,0.722,722.0,1.0,0.0
ds000164,sub-004,1,60,stroop,congruent,247.972,1.0,0.631,631.0,1.0,0.0
ds000164,sub-004,1,61,stroop,neutral,253.973,1.0,0.704,704.0,1.0,0.0
ds000164,sub-004,1,62,stroop,neutral,264.475,1.0,0.618,618.0,1.0,0.0
ds000164,sub-004,1,63,stroop,neutral,267.479,1.0,0.61,610.0,1.0,0.0
ds000164,sub-004,1,64,stroop,incongruent,270.48,1.0,0.642,642.0,1.0,1.0
ds000164,sub-004,1,65,stroop,congruent,273.481,1.0,0.551,551.0,1.0,0.0
ds000164,sub-004,1,66,stroop,congruent,276.482,1.0,0.557,557.0,1.0,0.0
ds000164,sub-004,1,67,stroop,neutral,280.983,1.0,0.604,604.0,1.0,0.0
ds000164,sub-004,1,68,stroop,incongruent,283.985,1.0,0.648,648.0,1.0,1.0
ds000164,sub-004,1,69,stroop,incongruent,291.486,1.0,1.192,1192.0,1.0,1.0
ds000164,sub-004,1,70,stroop,neutral,294.488,1.0,0.759,759.0,1.0,0.0
ds000164,sub-004,1,71,stroop,neutral,301.989,1.0,0.812,812.0,1.0,0.0
ds000164,sub-004,1,72,stroop,congruent,304.992,1.0,0.648,648.0,1.0,0.0
ds000164,sub-004,1,73,stroop,incongruent,313.993,1.0,1.091,1091.0,1.0,1.0
ds000164,sub-004,1,74,stroop,incongruent,321.496,1.0,0.971,971.0,1.0,1.0
ds000164,sub-004,1,75,stroop,incongruent,324.498,1.0,0.912,912.0,1.0,1.0
ds000164,sub-004,1,76,stroop,congruent,328.999,1.0,0.561,561.0,1.0,0.0
ds000164,sub-004,1,77,stroop,neutral,332.001,1.0,0.76,760.0,1.0,0.0
ds000164,sub-004,1,78,stroop,neutral,341.002,1.0,0.492,492.0,1.0,0.0
ds000164,sub-004,1,79,stroop,congruent,348.505,1.0,0.612,612.0,1.0,0.0
ds000164,sub-004,1,80,stroop,congruent,351.507,1.0,0.692,692.0,1.0,0.0
ds000164,sub-004,1,81,stroop,congruent,357.508,1.0,0.61,610.0,1.0,0.0
ds000164,sub-004,1,82,stroop,congruent,360.51,1.0,0.679,679.0,1.0,0.0
ds000164,sub-004,1,83,stroop,incongruent,363.511,1.0,0.83,830.0,0.0,1.0
ds000164,sub-004,1,84,stroop,neutral,366.512,1.0,0.642,642.0,1.0,0.0
ds000164,sub-004,1,85,stroop,incongruent,378.513,1.0,1.233,1233.0,1.0,1.0
ds000164,sub-004,1,86,stroop,congruent,381.517,1.0,0.724,724.0,1.0,0.0
ds000164,sub-004,1,87,stroop,neutral,387.518,1.0,0.89,890.0,1.0,0.0
ds000164,sub-004,1,88,stroop,congruent,392.02,1.0,0.739,739.0,1.0,0.0
ds000164,sub-004,1,89,stroop,congruent,396.522,1.0,0.705,705.0,1.0,0.0
ds000164,sub-004,1,90,stroop,congruent,402.524,1.0,0.591,591.0,1.0,0.0
ds000164,sub-004,1,91,stroop,congruent,407.026,1.0,0.934,934.0,1.0,0.0
ds000164,sub-004,1,92,stroop,incongruent,410.027,1.0,0.775,775.0,1.0,1.0
ds000164,sub-004,1,93,stroop,incongruent,414.528,1.0,0.862,862.0,1.0,1.0
ds000164,sub-004,1,94,stroop,congruent,417.53,1.0,0.718,718.0,1.0,0.0
ds000164,sub-004,1,95,stroop,congruent,422.031,1.0,0.686,686.0,1.0,0.0
ds000164,sub-004,1,96,stroop,neutral,426.532,1.0,0.83,830.0,1.0,0.0
ds000164,sub-004,1,97,stroop,congruent,429.534,1.0,0.747,747.0,1.0,0.0
ds000164,sub-004,1,98,stroop,incongruent,432.535,1.0,0.619,619.0,1.0,1.0
ds000164,sub-004,1,99,stroop,congruent,435.536,1.0,0.681,681.0,1.0,0.0
ds000164,sub-004,1,100,stroop,congruent,440.037,1.0,0.569,569.0,1.0,0.0
ds000164,sub-004,1,101,stroop,neutral,443.038,1.0,0.675,675.0,1.0,0.0
ds000164,sub-004,1,102,stroop,neutral,449.039,1.0,0.638,638.0,1.0,0.0
ds000164,sub-004,1,103,stroop,congruent,456.541,1.0,0.629,629.0,1.0,0.0
ds000164,sub-004,1,104,stroop,neutral,459.544,1.0,0.668,668.0,1.0,0.0
ds000164,sub-004,1,105,stroop,incongruent,462.545,1.0,1.042,1042.0,1.0,1.0
ds000164,sub-004,1,106,stroop,neutral,465.546,1.0,0.558,558.0,1.0,0.0
ds000164,sub-004,1,107,stroop,neutral,468.547,1.0,0.755,755.0,1.0,0.0
ds000164,sub-004,1,108,stroop,incongruent,471.548,1.0,0.975,975.0,1.0,1.0
ds000164,sub-004,1,109,stroop,neutral,477.549,1.0,0.704,704.0,1.0,0.0
ds000164,sub-004,1,110,stroop,congruent,480.551,1.0,0.706,706.0,1.0,0.0
ds000164,sub-004,1,111,stroop,neutral,483.552,1.0,0.797,797.0,1.0,0.0
ds000164,sub-004,1,112,stroop,neutral,494.053,1.0,0.737,737.0,1.0,0.0
ds000164,sub-004,1,113,stroop,neutral,501.556,1.0,0.724,724.0,1.0,0.0
ds000164,sub-004,1,114,stroop,congruent,504.559,1.0,0.655,655.0,1.0,0.0
ds000164,sub-004,1,115,stroop,incongruent,507.56,1.0,0.974,974.0,1.0,1.0
ds000164,sub-004,1,116,stroop,neutral,513.561,1.0,0.661,661.0,1.0,0.0
ds000164,sub-004,1,117,stroop,congruent,516.563,1.0,0.577,577.0,1.0,0.0
ds000164,sub-004,1,118,stroop,incongruent,524.064,1.0,0.99,990.0,1.0,1.0
ds000164,sub-004,1,119,stroop,congruent,527.067,1.0,0.827,827.0,1.0,0.0
ds000164,sub-005,1,1,stroop,incongruent,1.898,1.0,0.632,632.0,1.0,1.0
ds000164,sub-005,1,2,stroop,congruent,4.906,1.0,0.561,561.0,1.0,0.0
ds000164,sub-005,1,3,stroop,neutral,10.907,1.0,0.787,787.0,1.0,0.0
ds000164,sub-005,1,4,stroop,congruent,16.909,1.0,0.76,760.0,1.0,0.0
ds000164,sub-005,1,5,stroop,incongruent,19.911,1.0,0.861,861.0,1.0,1.0
ds000164,sub-005,1,6,stroop,neutral,22.912,1.0,0.533,533.0,1.0,0.0
ds000164,sub-005,1,7,stroop,congruent,28.913,1.0,0.546,546.0,1.0,0.0
ds000164,sub-005,1,8,stroop,neutral,31.915,1.0,0.482,482.0,1.0,0.0
ds000164,sub-005,1,9,stroop,congruent,36.416,1.0,0.522,522.0,1.0,0.0
ds000164,sub-005,1,10,stroop,congruent,39.418,1.0,0.586,586.0,1.0,0.0
ds000164,sub-005,1,11,stroop,neutral,42.419,1.0,0.45,450.0,1.0,0.0
ds000164,sub-005,1,12,stroop,congruent,45.42,1.0,0.509,509.0,1.0,0.0
ds000164,sub-005,1,13,stroop,congruent,52.921,1.0,0.601,601.0,1.0,0.0
ds000164,sub-005,1,14,stroop,congruent,55.923,1.0,0.503,503.0,1.0,0.0
ds000164,sub-005,1,15,stroop,incongruent,64.924,1.0,0.895,895.0,1.0,1.0
ds000164,sub-005,1,16,stroop,incongruent,67.927,1.0,0.704,704.0,1.0,1.0
ds000164,sub-005,1,17,stroop,neutral,72.428,1.0,0.732,732.0,1.0,0.0
ds000164,sub-005,1,18,stroop,neutral,75.43,1.0,0.501,501.0,1.0,0.0
ds000164,sub-005,1,19,stroop,congruent,79.931,1.0,0.591,591.0,1.0,0.0
ds000164,sub-005,1,20,stroop,neutral,82.932,1.0,0.472,472.0,1.0,0.0
ds000164,sub-005,1,21,stroop,neutral,85.933,1.0,0.496,496.0,1.0,0.0
ds000164,sub-005,1,22,stroop,neutral,88.934,1.0,0.478,478.0,1.0,0.0
ds000164,sub-005,1,23,stroop,neutral,91.935,1.0,0.602,602.0,1.0,0.0
ds000164,sub-005,1,24,stroop,neutral,100.936,1.0,0.601,601.0,1.0,0.0
ds000164,sub-005,1,25,stroop,incongruent,103.939,1.0,0.593,593.0,1.0,1.0
ds000164,sub-005,1,26,stroop,congruent,106.94,1.0,0.547,547.0,1.0,0.0
ds000164,sub-005,1,27,stroop,neutral,109.941,1.0,0.526,526.0,0.0,0.0
ds000164,sub-005,1,28,stroop,incongruent,112.943,1.0,0.527,527.0,1.0,1.0
ds000164,sub-005,1,29,stroop,congruent,117.444,1.0,0.793,793.0,1.0,0.0
ds000164,sub-005,1,30,stroop,incongruent,120.445,1.0,0.52,520.0,1.0,1.0
ds000164,sub-005,1,31,stroop,incongruent,126.446,1.0,0.818,818.0,1.0,1.0
ds000164,sub-005,1,32,stroop,congruent,130.948,1.0,0.637,637.0,1.0,0.0
ds000164,sub-005,1,33,stroop,neutral,133.95,1.0,0.714,714.0,1.0,0.0
ds000164,sub-005,1,34,stroop,congruent,136.951,1.0,0.683,683.0,1.0,0.0
ds000164,sub-005,1,35,stroop,incongruent,139.952,1.0,0.929,929.0,1.0,1.0
ds000164,sub-005,1,36,stroop,incongruent,151.953,1.0,0.85,850.0,1.0,1.0
ds000164,sub-005,1,37,stroop,neutral,157.957,1.0,0.538,538.0,1.0,0.0
ds000164,sub-005,1,38,stroop,incongruent,160.959,1.0,0.66,660.0,1.0,1.0
ds000164,sub-005,1,39,stroop,congruent,163.96,1.0,0.487,487.0,1.0,0.0
ds000164,sub-005,1,40,stroop,congruent,171.461,1.0,0.854,854.0,1.0,0.0
ds000164,sub-005,1,41,stroop,congruent,177.463,1.0,0.485,485.0,1.0,0.0
ds000164,sub-005,1,42,stroop,incongruent,183.465,1.0,0.643,643.0,1.0,1.0
ds000164,sub-005,1,43,stroop,neutral,195.467,1.0,1.086,1086.0,1.0,0.0
ds000164,sub-005,1,44,stroop,congruent,201.471,1.0,0.684,684.0,1.0,0.0
ds000164,sub-005,1,45,stroop,congruent,205.973,1.0,0.708,708.0,1.0,0.0
ds000164,sub-005,1,46,stroop,neutral,210.475,1.0,0.622,622.0,1.0,0.0
ds000164,sub-005,1,47,stroop,incongruent,213.476,1.0,0.616,616.0,1.0,1.0
ds000164,sub-005,1,48,stroop,congruent,216.477,1.0,0.72,720.0,1.0,0.0
ds000164,sub-005,1,49,stroop,neutral,219.478,1.0,0.699,699.0,1.0,0.0
ds000164,sub-005,1,50,stroop,incongruent,222.479,1.0,0.958,958.0,1.0,1.0
ds000164,sub-005,1,51,stroop,congruent,228.48,1.0,0.699,699.0,1.0,0.0
ds000164,sub-005,1,52,stroop,congruent,231.483,1.0,0.0,,0.0,0.0
ds000164,sub-005,1,53,stroop,congruent,234.484,1.0,0.872,872.0,1.0,0.0
ds000164,sub-005,1,54,stroop,incongruent,237.485,1.0,1.141,1141.0,1.0,1.0
ds000164,sub-005,1,55,stroop,incongruent,240.486,1.0,0.807,807.0,1.0,1.0
ds000164,sub-005,1,56,stroop,incongruent,243.487,1.0,0.651,651.0,1.0,1.0
ds000164,sub-005,1,57,stroop,incongruent,246.488,1.0,0.739,739.0,1.0,1.0
ds000164,sub-005,1,58,stroop,incongruent,256.989,1.0,0.82,820.0,1.0,1.0
ds000164,sub-005,1,59,stroop,congruent,261.492,1.0,0.594,594.0,1.0,0.0
ds000164,sub-005,1,60,stroop,incongruent,265.994,1.0,0.612,612.0,1.0,1.0
ds000164,sub-005,1,61,stroop,congruent,274.995,1.0,0.671,671.0,1.0,0.0
ds000164,sub-005,1,62,stroop,incongruent,280.998,1.0,0.649,649.0,0.0,1.0
ds000164,sub-005,1,63,stroop,incongruent,284.0,1.0,0.726,726.0,1.0,1.0
ds000164,sub-005,1,64,stroop,congruent,287.001,1.0,0.588,588.0,1.0,0.0
ds000164,sub-005,1,65,stroop,incongruent,290.002,1.0,0.747,747.0,1.0,1.0
ds000164,sub-005,1,66,stroop,congruent,293.003,1.0,0.584,584.0,1.0,0.0
ds000164,sub-005,1,67,stroop,incongruent,297.504,1.0,0.74,740.0,1.0,1.0
ds000164,sub-005,1,68,stroop,incongruent,300.506,1.0,0.549,549.0,1.0,1.0
ds000164,sub-005,1,69,stroop,congruent,303.507,1.0,0.612,612.0,1.0,0.0
ds000164,sub-005,1,70,stroop,congruent,306.508,1.0,0.516,516.0,1.0,0.0
ds000164,sub-005,1,71,stroop,incongruent,309.509,1.0,0.603,603.0,1.0,1.0
ds000164,sub-005,1,72,stroop,neutral,312.51,1.0,0.609,609.0,1.0,0.0
ds000164,sub-005,1,73,stroop,neutral,315.511,1.0,0.788,788.0,1.0,0.0
ds000164,sub-005,1,74,stroop,congruent,318.512,1.0,0.577,577.0,1.0,0.0
ds000164,sub-005,1,75,stroop,congruent,321.513,1.0,0.916,916.0,1.0,0.0
ds000164,sub-005,1,76,stroop,neutral,326.014,1.0,0.885,885.0,1.0,0.0
ds000164,sub-005,1,77,stroop,neutral,329.015,1.0,0.597,597.0,1.0,0.0
ds000164,sub-005,1,78,stroop,incongruent,333.516,1.0,0.566,566.0,0.0,1.0
ds000164,sub-005,1,79,stroop,incongruent,338.018,1.0,0.63,630.0,1.0,1.0
ds000164,sub-005,1,80,stroop,congruent,345.519,1.0,0.922,922.0,1.0,0.0
ds000164,sub-005,1,81,stroop,neutral,351.522,1.0,0.517,517.0,1.0,0.0
ds000164,sub-005,1,82,stroop,congruent,356.024,1.0,0.484,484.0,1.0,0.0
ds000164,sub-005,1,83,stroop,neutral,359.026,1.0,0.705,705.0,1.0,0.0
ds000164,sub-005,1,84,stroop,incongruent,362.027,1.0,0.912,912.0,1.0,1.0
ds000164,sub-005,1,85,stroop,neutral,365.028,1.0,0.793,793.0,1.0,0.0
ds000164,sub-005,1,86,stroop,neutral,368.029,1.0,0.9,900.0,1.0,0.0
ds000164,sub-005,1,87,stroop,congruent,371.03,1.0,0.645,645.0,1.0,0.0
ds000164,sub-005,1,88,stroop,incongruent,375.531,1.0,0.605,605.0,1.0,1.0
ds000164,sub-005,1,89,stroop,incongruent,378.532,1.0,1.037,1037.0,1.0,1.0
ds000164,sub-005,1,90,stroop,neutral,381.533,1.0,0.706,706.0,1.0,0.0
ds000164,sub-005,1,91,stroop,congruent,384.534,1.0,0.567,567.0,1.0,0.0
ds000164,sub-005,1,92,stroop,neutral,392.035,1.0,0.673,673.0,1.0,0.0
ds000164,sub-005,1,93,stroop,incongruent,395.038,1.0,0.587,587.0,1.0,1.0
ds000164,sub-005,1,94,stroop,congruent,398.039,1.0,0.541,541.0,1.0,0.0
ds000164,sub-005,1,95,stroop,congruent,407.04,1.0,0.648,648.0,1.0,0.0
ds000164,sub-005,1,96,stroop,neutral,410.043,1.0,0.587,587.0,1.0,0.0
ds000164,sub-005,1,97,stroop,incongruent,413.044,1.0,0.579,579.0,1.0,1.0
ds000164,sub-005,1,98,stroop,congruent,416.045,1.0,0.536,536.0,1.0,0.0
ds000164,sub-005,1,99,stroop,neutral,429.546,1.0,0.706,706.0,1.0,0.0
ds000164,sub-005,1,100,stroop,neutral,432.55,1.0,0.642,642.0,1.0,0.0
ds000164,sub-005,1,101,stroop,neutral,437.051,1.0,0.625,625.0,1.0,0.0
ds000164,sub-005,1,102,stroop,congruent,446.053,1.0,0.827,827.0,1.0,0.0
ds000164,sub-005,1,103,stroop,neutral,449.056,1.0,0.749,749.0,1.0,0.0
ds000164,sub-005,1,104,stroop,neutral,452.057,1.0,0.675,675.0,1.0,0.0
ds000164,sub-005,1,105,stroop,incongruent,462.558,1.0,0.641,641.0,1.0,1.0
ds000164,sub-005,1,106,stroop,neutral,470.061,1.0,1.063,1063.0,1.0,0.0
ds000164,sub-005,1,107,stroop,neutral,473.064,1.0,0.614,614.0,1.0,0.0
ds000164,sub-005,1,108,stroop,congruent,476.065,1.0,0.593,593.0,1.0,0.0
ds000164,sub-005,1,109,stroop,congruent,480.566,1.0,0.637,637.0,1.0,0.0
ds000164,sub-005,1,110,stroop,neutral,483.568,1.0,0.621,621.0,1.0,0.0
ds000164,sub-005,1,111,stroop,neutral,488.069,1.0,0.0,,0.0,0.0
ds000164,sub-005,1,112,stroop,incongruent,491.07,1.0,0.941,941.0,1.0,1.0
ds000164,sub-005,1,113,stroop,incongruent,494.071,1.0,0.865,865.0,1.0,1.0
ds000164,sub-005,1,114,stroop,congruent,498.572,1.0,0.837,837.0,1.0,0.0
ds000164,sub-005,1,115,stroop,neutral,503.074,1.0,0.683,683.0,1.0,0.0
ds000164,sub-005,1,116,stroop,congruent,513.575,1.0,0.64,640.0,1.0,0.0
ds000164,sub-005,1,117,stroop,neutral,519.579,1.0,0.608,608.0,1.0,0.0
ds000164,sub-005,1,118,stroop,neutral,525.581,1.0,0.551,551.0,1.0,0.0
ds000164,sub-005,1,119,stroop,neutral,533.083,1.0,0.765,765.0,1.0,0.0
ds000164,sub-005,1,120,stroop,neutral,537.585,1.0,0.559,559.0,1.0,0.0
ds000164,sub-006,1,1,stroop,incongruent,1.897,1.0,0.729,729.0,1.0,1.0
ds000164,sub-006,1,2,stroop,congruent,12.394,1.0,0.614,614.0,1.0,0.0
ds000164,sub-006,1,3,stroop,incongruent,16.898,1.0,0.77,770.0,1.0,1.0
