dataset_accession,participant_id,run_id,trial_index,task_paradigm,stimulus_condition,raw_onset_sec,raw_duration_sec,raw_response_time_sec,response_time_ms,accuracy,is_cognitive_conflict,prev_response_time_ms,prev_accuracy,cumulative_trial_num,rt_zscore_subject
ds000164,sub-022,1,96,stroop,neutral,414.539,1.0,0.736,736.0,1.0,0.0,537.0,0.0,96,-0.3149027159948613
ds000164,sub-022,1,97,stroop,incongruent,420.54,1.0,0.609,609.0,1.0,1.0,736.0,1.0,97,-1.0694809222466988
ds000164,sub-022,1,98,stroop,neutral,423.542,1.0,0.758,758.0,0.0,0.0,609.0,1.0,98,-0.18418838105359814
ds000164,sub-022,1,99,stroop,congruent,434.043,1.0,0.716,716.0,1.0,0.0,758.0,0.0,99,-0.43373392957782786
ds000164,sub-022,1,100,stroop,neutral,438.547,1.0,0.702,702.0,1.0,0.0,716.0,1.0,100,-0.5169157790859045
ds000164,sub-022,1,101,stroop,congruent,441.548,1.0,0.621,621.0,1.0,0.0,702.0,1.0,101,-0.9981821940969189
ds000164,sub-022,1,102,stroop,congruent,446.049,1.0,0.755,755.0,1.0,0.0,621.0,1.0,102,-0.2020130630910431
ds000164,sub-022,1,103,stroop,neutral,449.051,1.0,0.699,699.0,1.0,0.0,755.0,1.0,103,-0.5347404611233494
ds000164,sub-022,1,104,stroop,congruent,453.552,1.0,0.694,694.0,1.0,0.0,699.0,1.0,104,-0.564448264519091
ds000164,sub-022,1,105,stroop,incongruent,464.053,1.0,0.809,809.0,1.0,1.0,694.0,1.0,105,0.11883121358296654
ds000164,sub-022,1,106,stroop,incongruent,471.557,1.0,0.537,537.0,1.0,1.0,809.0,1.0,106,-1.4972732911453783
ds000164,sub-022,1,107,stroop,neutral,474.559,1.0,0.926,926.0,1.0,0.0,537.0,1.0,107,0.8139938130433207
ds000164,sub-022,1,108,stroop,incongruent,479.06,1.0,0.752,752.0,1.0,1.0,926.0,1.0,108,-0.21983774512848808
ds000164,sub-022,1,109,stroop,neutral,482.062,1.0,0.759,759.0,1.0,0.0,752.0,1.0,109,-0.1782468203744498
ds000164,sub-022,1,110,stroop,incongruent,485.063,1.0,0.763,763.0,1.0,1.0,759.0,1.0,110,-0.1544805776578565
ds000164,sub-022,1,111,stroop,incongruent,488.064,1.0,0.0,,0.0,1.0,763.0,1.0,111,
ds000164,sub-022,1,112,stroop,congruent,491.065,1.0,0.821,821.0,1.0,0.0,,0.0,112,0.19012994173274647
ds000164,sub-022,1,113,stroop,congruent,495.566,1.0,1.071,1071.0,0.0,0.0,821.0,1.0,113,1.6755201115198282
ds000164,sub-022,1,114,stroop,neutral,506.067,1.0,0.92,920.0,0.0,0.0,1071.0,0.0,114,0.7783444489684308
ds000164,sub-022,1,115,stroop,congruent,513.571,1.0,0.619,619.0,1.0,0.0,920.0,0.0,115,-1.0100653154552155
ds000164,sub-022,1,116,stroop,incongruent,518.073,1.0,0.969,969.0,1.0,1.0,619.0,1.0,116,1.0694809222466988
ds000164,sub-022,1,117,stroop,congruent,521.075,1.0,0.646,646.0,1.0,0.0,969.0,1.0,117,-0.8496431771182107
ds000164,sub-022,1,118,stroop,incongruent,525.576,1.0,1.192,1192.0,0.0,1.0,646.0,1.0,118,2.394448953696776
ds000164,sub-022,1,119,stroop,congruent,533.077,1.0,0.732,732.0,1.0,0.0,1192.0,0.0,119,-0.33866895871145464
ds000164,sub-023,1,1,stroop,neutral,0.347,1.0,0.815,815.0,1.0,0.0,,,1,1.0535126622539646
ds000164,sub-023,1,2,stroop,congruent,3.351,1.0,0.681,681.0,1.0,0.0,815.0,1.0,2,0.059352826042476874
ds000164,sub-023,1,3,stroop,congruent,6.352,1.0,0.615,615.0,1.0,0.0,681.0,1.0,3,-0.43030798880795734
ds000164,sub-023,1,4,stroop,neutral,9.353,1.0,0.684,684.0,1.0,0.0,615.0,1.0,4,0.0816101358084057
ds000164,sub-023,1,5,stroop,congruent,12.354,1.0,0.631,631.0,1.0,0.0,684.0,1.0,5,-0.3116023367230036
ds000164,sub-023,1,6,stroop,neutral,15.355,1.0,0.612,612.0,1.0,0.0,631.0,1.0,6,-0.45256529857388617
ds000164,sub-023,1,7,stroop,incongruent,19.856,1.0,0.546,546.0,1.0,1.0,612.0,1.0,7,-0.9422261134243204
ds000164,sub-023,1,8,stroop,incongruent,22.857,1.0,0.758,758.0,1.0,1.0,546.0,1.0,8,0.6306237767013168
ds000164,sub-023,1,9,stroop,neutral,25.858,1.0,0.597,597.0,1.0,0.0,758.0,1.0,9,-0.5638518474035303
ds000164,sub-023,1,10,stroop,incongruent,28.859,1.0,0.749,749.0,1.0,1.0,597.0,1.0,10,0.5638518474035303
ds000164,sub-023,1,11,stroop,congruent,31.86,1.0,0.673,673.0,1.0,0.0,749.0,1.0,11,0.0
ds000164,sub-023,1,12,stroop,neutral,34.861,1.0,0.492,492.0,1.0,0.0,673.0,1.0,12,-1.3428576892110393
ds000164,sub-023,1,13,stroop,incongruent,40.862,1.0,0.723,723.0,1.0,1.0,492.0,1.0,13,0.37095516276548046
ds000164,sub-023,1,14,stroop,congruent,43.864,1.0,0.642,642.0,1.0,0.0,723.0,1.0,14,-0.22999220091459788
ds000164,sub-023,1,15,stroop,congruent,54.365,1.0,0.45,450.0,1.0,0.0,642.0,1.0,15,-1.6544600259340427
ds000164,sub-023,1,16,stroop,neutral,60.369,1.0,0.768,768.0,0.0,0.0,450.0,1.0,16,0.7048148092544129
ds000164,sub-023,1,17,stroop,congruent,63.371,1.0,0.58,580.0,1.0,0.0,768.0,0.0,17,-0.6899766027437937
ds000164,sub-023,1,18,stroop,congruent,67.872,1.0,0.569,569.0,1.0,0.0,580.0,1.0,18,-0.7715867385521994
ds000164,sub-023,1,19,stroop,incongruent,76.873,1.0,0.572,572.0,1.0,1.0,569.0,1.0,19,-0.7493294287862705
ds000164,sub-023,1,20,stroop,incongruent,79.876,1.0,0.898,898.0,1.0,1.0,572.0,1.0,20,1.6692982324446621
ds000164,sub-023,1,21,stroop,congruent,85.877,1.0,0.684,684.0,1.0,0.0,898.0,1.0,21,0.0816101358084057
ds000164,sub-023,1,22,stroop,neutral,88.879,1.0,0.58,580.0,1.0,0.0,684.0,1.0,22,-0.6899766027437937
ds000164,sub-023,1,23,stroop,congruent,99.38,1.0,0.721,721.0,1.0,0.0,580.0,1.0,23,0.3561169562548612
ds000164,sub-023,1,24,stroop,neutral,102.384,1.0,1.043,1043.0,1.0,0.0,721.0,1.0,24,2.7450682044645554
ds000164,sub-023,1,25,stroop,neutral,109.885,1.0,0.758,758.0,1.0,0.0,1043.0,1.0,25,0.6306237767013168
ds000164,sub-023,1,26,stroop,incongruent,112.887,1.0,0.675,675.0,1.0,1.0,758.0,1.0,26,0.014838206510619218
ds000164,sub-023,1,27,stroop,neutral,120.388,1.0,0.675,675.0,1.0,0.0,675.0,1.0,27,0.014838206510619218
ds000164,sub-023,1,28,stroop,incongruent,129.391,1.0,0.66,660.0,1.0,1.0,675.0,1.0,28,-0.09644834231902492
ds000164,sub-023,1,29,stroop,neutral,132.394,1.0,0.744,744.0,1.0,0.0,660.0,1.0,29,0.5267563311269823
ds000164,sub-023,1,30,stroop,neutral,136.895,1.0,0.72,720.0,1.0,0.0,744.0,1.0,30,0.34869785299955164
ds000164,sub-023,1,31,stroop,neutral,139.896,1.0,0.732,732.0,1.0,0.0,720.0,1.0,31,0.43772709206326693
ds000164,sub-023,1,32,stroop,congruent,144.397,1.0,0.557,557.0,1.0,0.0,732.0,1.0,32,-0.8606159776159147
ds000164,sub-023,1,33,stroop,congruent,150.399,1.0,0.588,588.0,1.0,0.0,557.0,1.0,33,-0.6306237767013168
ds000164,sub-023,1,34,stroop,neutral,153.401,1.0,0.644,644.0,1.0,0.0,588.0,1.0,34,-0.21515399440397867
ds000164,sub-023,1,35,stroop,incongruent,157.902,1.0,0.603,603.0,1.0,1.0,644.0,1.0,35,-0.5193372278716726
ds000164,sub-023,1,36,stroop,incongruent,160.903,1.0,0.555,555.0,0.0,1.0,603.0,1.0,36,-0.8754541841265339
ds000164,sub-023,1,37,stroop,congruent,163.904,1.0,0.737,737.0,1.0,0.0,555.0,0.0,37,0.474822608339815
ds000164,sub-023,1,38,stroop,incongruent,166.906,1.0,0.704,704.0,1.0,1.0,737.0,1.0,38,0.22999220091459788
ds000164,sub-023,1,39,stroop,congruent,174.407,1.0,0.653,653.0,1.0,0.0,704.0,1.0,39,-0.14838206510619217
ds000164,sub-023,1,40,stroop,incongruent,177.409,1.0,0.645,645.0,1.0,1.0,653.0,1.0,40,-0.20773489114866905
ds000164,sub-023,1,41,stroop,incongruent,180.41,1.0,0.589,589.0,1.0,1.0,645.0,1.0,41,-0.6232046734460072
ds000164,sub-023,1,42,stroop,congruent,183.411,1.0,0.66,660.0,1.0,0.0,589.0,1.0,42,-0.09644834231902492
ds000164,sub-023,1,43,stroop,incongruent,186.412,1.0,0.764,764.0,1.0,1.0,660.0,1.0,43,0.6751383962331744
ds000164,sub-023,1,44,stroop,neutral,189.413,1.0,0.716,716.0,1.0,0.0,764.0,1.0,44,0.31902143997831317
ds000164,sub-023,1,45,stroop,neutral,192.414,1.0,0.562,562.0,1.0,0.0,716.0,1.0,45,-0.8235204613393666
ds000164,sub-023,1,46,stroop,incongruent,195.415,1.0,0.684,684.0,1.0,1.0,562.0,1.0,46,0.0816101358084057
ds000164,sub-023,1,47,stroop,incongruent,198.416,1.0,1.02,1020.0,1.0,1.0,684.0,1.0,47,2.5744288295924345
ds000164,sub-023,1,48,stroop,neutral,202.917,1.0,0.654,654.0,1.0,0.0,1020.0,1.0,48,-0.14096296185088258
ds000164,sub-023,1,49,stroop,neutral,208.919,1.0,0.732,732.0,1.0,0.0,654.0,1.0,49,0.43772709206326693
ds000164,sub-023,1,50,stroop,congruent,211.921,1.0,0.725,725.0,1.0,0.0,732.0,1.0,50,0.3857933692760997
ds000164,sub-023,1,51,stroop,congruent,216.422,1.0,0.623,623.0,1.0,0.0,725.0,1.0,51,-0.37095516276548046
ds000164,sub-023,1,52,stroop,neutral,219.423,1.0,0.657,657.0,1.0,0.0,623.0,1.0,52,-0.11870565208495375
ds000164,sub-023,1,53,stroop,congruent,222.424,1.0,0.756,756.0,1.0,0.0,657.0,1.0,53,0.6157855701906976
ds000164,sub-023,1,54,stroop,incongruent,226.925,1.0,0.852,852.0,0.0,1.0,756.0,1.0,54,1.32801948270042
ds000164,sub-023,1,55,stroop,congruent,232.927,1.0,0.593,593.0,1.0,0.0,852.0,0.0,55,-0.5935282604247687
ds000164,sub-023,1,56,stroop,congruent,240.429,1.0,0.717,717.0,1.0,0.0,593.0,1.0,56,0.3264405432336228
ds000164,sub-023,1,57,stroop,congruent,243.431,1.0,0.641,641.0,1.0,0.0,717.0,1.0,57,-0.2374113041699075
ds000164,sub-023,1,58,stroop,congruent,246.432,1.0,0.575,575.0,1.0,0.0,641.0,1.0,58,-0.7270721190203416
ds000164,sub-023,1,59,stroop,incongruent,249.433,1.0,0.687,687.0,0.0,1.0,575.0,1.0,59,0.10386744557433453
ds000164,sub-023,1,60,stroop,incongruent,253.934,1.0,0.921,921.0,0.0,1.0,687.0,0.0,60,1.839937607316783
ds000164,sub-023,1,61,stroop,congruent,258.436,1.0,0.612,612.0,1.0,0.0,921.0,0.0,61,-0.45256529857388617
ds000164,sub-023,1,62,stroop,congruent,264.437,1.0,0.53,530.0,1.0,0.0,612.0,1.0,62,-1.060931765509274
ds000164,sub-023,1,63,stroop,congruent,268.939,1.0,0.657,657.0,1.0,0.0,530.0,1.0,63,-0.11870565208495375
ds000164,sub-023,1,64,stroop,neutral,273.441,1.0,0.67,670.0,1.0,0.0,657.0,1.0,64,-0.022257309765928827
ds000164,sub-023,1,65,stroop,congruent,276.442,1.0,0.651,651.0,1.0,0.0,670.0,1.0,65,-0.1632202716168114
ds000164,sub-023,1,66,stroop,neutral,280.943,1.0,0.58,580.0,1.0,0.0,651.0,1.0,66,-0.6899766027437937
ds000164,sub-023,1,67,stroop,neutral,288.445,1.0,0.865,865.0,1.0,0.0,580.0,1.0,67,1.424467825019445
ds000164,sub-023,1,68,stroop,incongruent,291.447,1.0,1.246,1246.0,1.0,1.0,865.0,1.0,68,4.251146165292406
ds000164,sub-023,1,69,stroop,congruent,294.448,1.0,0.708,708.0,1.0,0.0,1246.0,1.0,69,0.2596686139358363
ds000164,sub-023,1,70,stroop,congruent,301.949,1.0,0.647,647.0,1.0,0.0,708.0,1.0,70,-0.19289668463804985
ds000164,sub-023,1,71,stroop,incongruent,307.952,1.0,0.73,730.0,0.0,1.0,647.0,1.0,71,0.4228888855526477
ds000164,sub-023,1,72,stroop,congruent,310.954,1.0,0.881,881.0,1.0,0.0,730.0,0.0,72,1.5431734771043988
ds000164,sub-023,1,73,stroop,neutral,313.955,1.0,0.8,800.0,1.0,0.0,881.0,1.0,73,0.9422261134243204
ds000164,sub-023,1,74,stroop,neutral,316.956,1.0,0.637,637.0,1.0,0.0,800.0,1.0,74,-0.26708771719114593
ds000164,sub-023,1,75,stroop,neutral,319.957,1.0,0.688,688.0,1.0,0.0,637.0,1.0,75,0.11128654882964413
ds000164,sub-023,1,76,stroop,neutral,324.458,1.0,0.774,774.0,1.0,0.0,688.0,1.0,76,0.7493294287862705
ds000164,sub-023,1,77,stroop,congruent,327.459,1.0,0.688,688.0,1.0,0.0,774.0,1.0,77,0.11128654882964413
ds000164,sub-023,1,78,stroop,congruent,330.46,1.0,0.642,642.0,1.0,0.0,688.0,1.0,78,-0.22999220091459788
ds000164,sub-023,1,79,stroop,neutral,333.461,1.0,0.548,548.0,1.0,0.0,642.0,1.0,79,-0.9273879069137011
ds000164,sub-023,1,80,stroop,neutral,337.962,1.0,1.3,1300.0,1.0,0.0,548.0,1.0,80,4.651777741079125
ds000164,sub-023,1,81,stroop,neutral,340.964,1.0,0.696,696.0,1.0,0.0,1300.0,1.0,81,0.170639374872121
ds000164,sub-023,1,82,stroop,congruent,348.465,1.0,0.627,627.0,1.0,0.0,696.0,1.0,82,-0.341278749744242
ds000164,sub-023,1,83,stroop,neutral,351.467,1.0,0.668,668.0,1.0,0.0,627.0,1.0,83,-0.03709551627654804
ds000164,sub-023,1,84,stroop,incongruent,354.468,1.0,0.665,665.0,1.0,1.0,668.0,1.0,84,-0.059352826042476874
ds000164,sub-023,1,85,stroop,incongruent,360.469,1.0,0.643,643.0,1.0,1.0,665.0,1.0,85,-0.22257309765928826
ds000164,sub-023,1,86,stroop,incongruent,370.971,1.0,0.65,650.0,1.0,1.0,643.0,1.0,86,-0.170639374872121
ds000164,sub-023,1,87,stroop,neutral,373.975,1.0,0.791,791.0,1.0,0.0,650.0,1.0,87,0.8754541841265339
ds000164,sub-023,1,88,stroop,congruent,376.976,1.0,0.615,615.0,1.0,0.0,791.0,1.0,88,-0.43030798880795734
ds000164,sub-023,1,89,stroop,neutral,385.977,1.0,0.815,815.0,1.0,0.0,615.0,1.0,89,1.0535126622539646
ds000164,sub-023,1,90,stroop,neutral,390.48,1.0,0.66,660.0,1.0,0.0,815.0,1.0,90,-0.09644834231902492
ds000164,sub-023,1,91,stroop,incongruent,405.481,1.0,0.811,811.0,1.0,1.0,660.0,1.0,91,1.023836249232726
ds000164,sub-023,1,92,stroop,neutral,412.986,1.0,0.622,622.0,1.0,0.0,811.0,1.0,92,-0.37837426602079005
ds000164,sub-023,1,93,stroop,incongruent,415.989,1.0,0.691,691.0,1.0,1.0,622.0,1.0,93,0.13354385859557297
ds000164,sub-023,1,94,stroop,neutral,418.99,1.0,0.675,675.0,1.0,0.0,691.0,1.0,94,0.014838206510619218
ds000164,sub-023,1,95,stroop,incongruent,423.491,1.0,0.673,673.0,1.0,1.0,675.0,1.0,95,0.0
ds000164,sub-023,1,96,stroop,incongruent,426.492,1.0,1.112,1112.0,1.0,1.0,673.0,1.0,96,3.2569863290809185
ds000164,sub-023,1,97,stroop,incongruent,433.993,1.0,0.852,852.0,1.0,1.0,1112.0,1.0,97,1.32801948270042
ds000164,sub-023,1,98,stroop,congruent,439.996,1.0,0.605,605.0,1.0,0.0,852.0,1.0,98,-0.5044990213610534
ds000164,sub-023,1,99,stroop,incongruent,442.998,1.0,0.718,718.0,1.0,1.0,605.0,1.0,99,0.3338596464889324
ds000164,sub-023,1,100,stroop,incongruent,445.999,1.0,0.662,662.0,1.0,1.0,718.0,1.0,100,-0.0816101358084057
ds000164,sub-023,1,101,stroop,neutral,449.0,1.0,0.688,688.0,1.0,0.0,662.0,1.0,101,0.11128654882964413
ds000164,sub-023,1,102,stroop,congruent,453.501,1.0,0.576,576.0,1.0,0.0,688.0,1.0,102,-0.719653015765032
ds000164,sub-023,1,103,stroop,congruent,456.502,1.0,0.565,565.0,1.0,0.0,576.0,1.0,103,-0.8012631515734377
ds000164,sub-023,1,104,stroop,congruent,470.003,1.0,0.674,674.0,1.0,0.0,565.0,1.0,104,0.007419103255309609
ds000164,sub-023,1,105,stroop,incongruent,473.008,1.0,0.648,648.0,1.0,1.0,674.0,1.0,105,-0.18547758138274023
ds000164,sub-023,1,106,stroop,neutral,476.009,1.0,0.584,584.0,1.0,0.0,648.0,1.0,106,-0.6603001897225552
ds000164,sub-023,1,107,stroop,congruent,479.01,1.0,0.781,781.0,1.0,0.0,584.0,1.0,107,0.8012631515734377
ds000164,sub-023,1,108,stroop,congruent,483.511,1.0,0.656,656.0,1.0,0.0,781.0,1.0,108,-0.12612475534026335
ds000164,sub-023,1,109,stroop,congruent,488.012,1.0,0.689,689.0,1.0,0.0,656.0,1.0,109,0.11870565208495375
ds000164,sub-023,1,110,stroop,incongruent,494.014,1.0,1.059,1059.0,1.0,1.0,689.0,1.0,110,2.8637738565495092
ds000164,sub-023,1,111,stroop,neutral,500.016,1.0,0.955,955.0,1.0,0.0,1059.0,1.0,111,2.0921871179973097
ds000164,sub-023,1,112,stroop,incongruent,503.018,1.0,0.853,853.0,1.0,1.0,955.0,1.0,112,1.3354385859557296
ds000164,sub-023,1,113,stroop,neutral,509.019,1.0,0.687,687.0,1.0,0.0,853.0,1.0,113,0.10386744557433453
ds000164,sub-023,1,114,stroop,neutral,513.521,1.0,0.677,677.0,1.0,0.0,687.0,1.0,114,0.029676413021238437
ds000164,sub-023,1,115,stroop,neutral,516.522,1.0,0.659,659.0,1.0,0.0,677.0,1.0,115,-0.10386744557433453
ds000164,sub-023,1,116,stroop,incongruent,522.523,1.0,0.632,632.0,1.0,1.0,659.0,1.0,116,-0.304183233467694
ds000164,sub-023,1,117,stroop,incongruent,527.025,1.0,0.7,700.0,1.0,1.0,632.0,1.0,117,0.20031578789335944
ds000164,sub-023,1,118,stroop,neutral,530.027,1.0,0.659,659.0,1.0,0.0,700.0,1.0,118,-0.10386744557433453
ds000164,sub-023,1,119,stroop,congruent,533.028,1.0,0.565,565.0,1.0,0.0,659.0,1.0,119,-0.8012631515734377
ds000164,sub-024,1,1,stroop,incongruent,0.396,1.0,0.971,971.0,1.0,1.0,,,1,1.578451368104208
ds000164,sub-024,1,2,stroop,congruent,3.409,1.0,0.675,675.0,1.0,0.0,971.0,1.0,2,-0.30550671640726607
ds000164,sub-024,1,3,stroop,congruent,15.41,1.0,0.641,641.0,1.0,0.0,675.0,1.0,3,-0.5219073071957462
ds000164,sub-024,1,4,stroop,incongruent,19.914,1.0,0.712,712.0,1.0,1.0,641.0,1.0,4,-0.07001195584333181
ds000164,sub-024,1,5,stroop,neutral,28.916,1.0,0.682,682.0,1.0,0.0,712.0,1.0,5,-0.2609536535978731
ds000164,sub-024,1,6,stroop,incongruent,33.419,1.0,0.501,501.0,1.0,1.0,682.0,1.0,6,-1.4129685633836058
ds000164,sub-024,1,7,stroop,neutral,39.42,1.0,0.549,549.0,1.0,0.0,501.0,1.0,7,-1.1074618469763395
ds000164,sub-024,1,8,stroop,incongruent,43.922,1.0,0.543,543.0,1.0,1.0,549.0,1.0,8,-1.145650186527248
ds000164,sub-024,1,9,stroop,congruent,46.924,1.0,0.597,597.0,1.0,0.0,543.0,1.0,9,-0.8019551305690735
ds000164,sub-024,1,10,stroop,congruent,49.925,1.0,0.528,528.0,1.0,0.0,597.0,1.0,10,-1.2411210354045186
ds000164,sub-024,1,11,stroop,congruent,52.926,1.0,0.572,572.0,1.0,0.0,528.0,1.0,11,-0.9610732120311912
ds000164,sub-024,1,12,stroop,incongruent,55.927,1.0,0.384,384.0,1.0,1.0,572.0,1.0,12,-2.157641184626317
ds000164,sub-024,1,13,stroop,neutral,58.928,1.0,0.808,808.0,0.0,0.0,384.0,1.0,13,0.5410014769712004
ds000164,sub-024,1,14,stroop,incongruent,64.929,1.0,0.811,811.0,1.0,1.0,808.0,0.0,14,0.5600956467466545
ds000164,sub-024,1,15,stroop,neutral,67.931,1.0,0.56,560.0,1.0,0.0,811.0,1.0,15,-1.0374498911330077
ds000164,sub-024,1,16,stroop,neutral,85.932,1.0,0.667,667.0,1.0,0.0,560.0,1.0,16,-0.3564245024751438
ds000164,sub-024,1,17,stroop,congruent,88.938,1.0,0.649,649.0,1.0,0.0,667.0,1.0,17,-0.47098952112786857
ds000164,sub-024,1,18,stroop,congruent,93.439,1.0,0.754,754.0,1.0,0.0,649.0,1.0,18,0.197306421013026
ds000164,sub-024,1,19,stroop,neutral,96.44,1.0,0.698,698.0,1.0,0.0,754.0,1.0,19,-0.15911808146211776
ds000164,sub-024,1,20,stroop,incongruent,99.441,1.0,0.922,922.0,1.0,1.0,698.0,1.0,20,1.2665799284384573
ds000164,sub-024,1,21,stroop,incongruent,102.442,1.0,0.451,451.0,1.0,1.0,922.0,1.0,21,-1.7312047263078412
ds000164,sub-024,1,22,stroop,neutral,105.443,1.0,0.71,710.0,1.0,0.0,451.0,1.0,22,-0.08274140236030124
ds000164,sub-024,1,23,stroop,incongruent,112.944,1.0,0.881,881.0,1.0,1.0,710.0,1.0,23,1.0056262748405842
ds000164,sub-024,1,24,stroop,incongruent,117.447,1.0,0.651,651.0,1.0,1.0,881.0,1.0,24,-0.4582600746108991
ds000164,sub-024,1,25,stroop,neutral,121.948,1.0,0.88,880.0,0.0,0.0,651.0,1.0,25,0.9992615515820995
ds000164,sub-024,1,26,stroop,neutral,124.95,1.0,0.925,925.0,1.0,0.0,880.0,0.0,26,1.2856740982139114
ds000164,sub-024,1,27,stroop,incongruent,127.951,1.0,0.747,747.0,1.0,1.0,925.0,1.0,27,0.15275335820363303
ds000164,sub-024,1,28,stroop,incongruent,132.452,1.0,0.975,975.0,1.0,1.0,747.0,1.0,28,1.603910261138147
ds000164,sub-024,1,29,stroop,congruent,136.953,1.0,0.854,854.0,1.0,0.0,975.0,1.0,29,0.833778746861497
ds000164,sub-024,1,30,stroop,congruent,139.955,1.0,0.548,548.0,1.0,0.0,854.0,1.0,30,-1.1138265702348242
ds000164,sub-024,1,31,stroop,neutral,142.956,1.0,0.967,967.0,1.0,0.0,548.0,1.0,31,1.5529924750702693
ds000164,sub-024,1,32,stroop,congruent,151.957,1.0,0.849,849.0,1.0,0.0,967.0,1.0,32,0.8019551305690735
ds000164,sub-024,1,33,stroop,congruent,157.96,1.0,0.642,642.0,1.0,0.0,849.0,1.0,33,-0.5155425839372615
ds000164,sub-024,1,34,stroop,incongruent,160.962,1.0,0.608,608.0,1.0,1.0,642.0,1.0,34,-0.7319431747257417
ds000164,sub-024,1,35,stroop,congruent,166.963,1.0,0.739,739.0,1.0,0.0,608.0,1.0,35,0.10183557213575536
ds000164,sub-024,1,36,stroop,congruent,169.965,1.0,0.495,495.0,1.0,0.0,739.0,1.0,36,-1.451156902934514
ds000164,sub-024,1,37,stroop,incongruent,172.966,1.0,1.068,1068.0,1.0,1.0,495.0,1.0,37,2.195829524177225
ds000164,sub-024,1,38,stroop,congruent,178.967,1.0,0.461,461.0,1.0,0.0,1068.0,1.0,38,-1.667557493722994
ds000164,sub-024,1,39,stroop,incongruent,181.969,1.0,0.835,835.0,1.0,1.0,461.0,1.0,39,0.7128490049502876
ds000164,sub-024,1,40,stroop,incongruent,184.97,1.0,0.783,783.0,0.0,1.0,835.0,1.0,40,0.3818833955090826
ds000164,sub-024,1,41,stroop,congruent,189.471,1.0,0.872,872.0,1.0,0.0,783.0,0.0,41,0.9483437655142218
ds000164,sub-024,1,42,stroop,neutral,192.472,1.0,0.636,636.0,1.0,0.0,872.0,1.0,42,-0.5537309234881698
ds000164,sub-024,1,43,stroop,neutral,195.473,1.0,0.535,535.0,1.0,0.0,636.0,1.0,43,-1.1965679725951255
ds000164,sub-024,1,44,stroop,neutral,199.974,1.0,1.03,1030.0,1.0,0.0,535.0,1.0,44,1.953970040354806
ds000164,sub-024,1,45,stroop,neutral,202.976,1.0,0.649,649.0,1.0,0.0,1030.0,1.0,45,-0.47098952112786857
ds000164,sub-024,1,46,stroop,incongruent,207.477,1.0,0.683,683.0,1.0,1.0,649.0,1.0,46,-0.2545889303393884
ds000164,sub-024,1,47,stroop,neutral,210.478,1.0,0.745,745.0,1.0,0.0,683.0,1.0,47,0.14002391168666362
ds000164,sub-024,1,48,stroop,neutral,214.979,1.0,0.595,595.0,1.0,0.0,745.0,1.0,48,-0.8146845770860429
ds000164,sub-024,1,49,stroop,incongruent,219.481,1.0,0.502,502.0,1.0,1.0,595.0,1.0,49,-1.4066038401251209
ds000164,sub-024,1,50,stroop,neutral,222.482,1.0,0.722,722.0,1.0,0.0,502.0,1.0,50,-0.00636472325848471
ds000164,sub-024,1,51,stroop,neutral,225.483,1.0,0.506,506.0,1.0,0.0,722.0,1.0,51,-1.381144947091182
ds000164,sub-024,1,52,stroop,incongruent,235.984,1.0,0.942,942.0,1.0,1.0,506.0,1.0,52,1.3938743936081515
ds000164,sub-024,1,53,stroop,congruent,238.988,1.0,0.506,506.0,1.0,0.0,942.0,1.0,53,-1.381144947091182
ds000164,sub-024,1,54,stroop,neutral,243.489,1.0,0.552,552.0,1.0,0.0,506.0,1.0,54,-1.0883676772008855
ds000164,sub-024,1,55,stroop,congruent,246.49,1.0,0.646,646.0,1.0,0.0,552.0,1.0,55,-0.4900836909033227
ds000164,sub-024,1,56,stroop,neutral,249.491,1.0,0.948,948.0,1.0,0.0,646.0,1.0,56,1.4320627331590599
ds000164,sub-024,1,57,stroop,congruent,252.492,1.0,0.857,857.0,1.0,0.0,948.0,1.0,57,0.8528729166369512
ds000164,sub-024,1,58,stroop,congruent,255.493,1.0,0.621,621.0,1.0,0.0,857.0,1.0,58,-0.6492017723654404
ds000164,sub-024,1,59,stroop,congruent,259.994,1.0,0.686,686.0,1.0,0.0,621.0,1.0,59,-0.23549476056393429
ds000164,sub-024,1,60,stroop,incongruent,264.496,1.0,0.723,723.0,1.0,1.0,686.0,1.0,60,0.0
ds000164,sub-024,1,61,stroop,congruent,267.497,1.0,0.524,524.0,1.0,0.0,723.0,1.0,61,-1.2665799284384573
ds000164,sub-024,1,62,stroop,neutral,270.498,1.0,0.839,839.0,1.0,0.0,524.0,1.0,62,0.7383078979842264
ds000164,sub-024,1,63,stroop,neutral,277.999,1.0,0.944,944.0,1.0,0.0,839.0,1.0,63,1.4066038401251209
ds000164,sub-024,1,64,stroop,congruent,284.002,1.0,0.704,704.0,1.0,0.0,944.0,1.0,64,-0.12092974191120949
ds000164,sub-024,1,65,stroop,neutral,287.004,1.0,1.131,1131.0,1.0,0.0,704.0,1.0,65,2.5968070894617616
ds000164,sub-024,1,66,stroop,congruent,291.505,1.0,0.71,710.0,1.0,0.0,1131.0,1.0,66,-0.08274140236030124
ds000164,sub-024,1,67,stroop,neutral,299.006,1.0,0.679,679.0,1.0,0.0,710.0,1.0,67,-0.28004782337332723
ds000164,sub-024,1,68,stroop,congruent,303.509,1.0,0.566,566.0,1.0,0.0,679.0,1.0,68,-0.9992615515820995
